CWBR, phase1, 2023-06-05, 
GILD, phase1, 2023-06-05, 
PGEN, phase1, 2023-06-05, 
PFE, phase1, 2023-06-05, 
ERAS, phase1, 2023-06-05, 
ERAS, phase1, 2023-06-05, 
CGEN, phase1, 2023-06-05, 
ERAS, phase1, 2023-06-05, 
STTK, phase1, 2023-06-05, 
CUE, phase1, 2023-06-05, 
ZNTL, phase1, 2023-06-05, 
GILD, phase1, 2023-06-05, 
TVTX, phase1, 2023-06-06, 
ZNTL, phase1, 2023-06-06, 
BMY, phase1, 2023-06-06, 
RCKT, phase1, 2023-06-08, 
CGEM, phase1, 2023-06-08, 
GMAB, phase1, 2023-06-09, 
BGNE, phase1, 2023-06-09, 
HCM, phase1, 2023-06-09, 
GSK, phase1, 2023-06-09, 
SWTX, phase1, 2023-06-09, 
KALV, phase1, 2023-06-09, 
GRCL, phase1, 2023-06-10, 
AZN, phase1, 2023-06-10, 
NKTX, phase1, 2023-06-10, 
KURA, phase1, 2023-06-10, 
NTLA, phase1, 2023-06-11, 
SLRX, phase1, 2023-06-12, 
NVS, phase1, 2023-06-12, 
CANF, phase1, 2023-06-13, 
DERM, phase1, 2023-06-13, 
KYMR, phase1, 2023-06-14, 
TSVT, phase1, 2023-06-14, 
LVTX, phase1, 2023-06-14, 
LVTX, phase1, 2023-06-14, 
MRSN, phase1, 2023-06-15, 
AUTL, phase1, 2023-06-16, 
NVS, phase1, 2023-06-17, 
ENTA, phase1, 2023-06-20, 
VTGN, phase1, 2023-06-21, 
BRNS, phase1, 2023-06-21, 
ALGS, phase1, 2023-06-21, 
APM, phase1, 2023-06-22, 
KYMR, phase1, 2023-06-22, 
ZLDPF, phase1, 2023-06-24, 
VIR, phase1, 2023-06-24, 
PHVS, phase1, 2023-06-26, 
FUSN, phase1, 2023-06-26, 
FUSN, phase1, 2023-06-26, 
TERN, phase1, 2023-06-26, 
EWTX, phase1, 2023-06-26, 
FBIO, phase1, 2023-06-29, 
CYT, phase1, 2023-06-30, 
CCCC, phase1, 2023-07-05, 
GNLX, phase1, 2023-07-10, 
TNGX, phase1, 2023-07-10, 
MDWD, phase1, 2023-07-10, 
EXAI, phase1, 2023-07-10, 
BDRX, phase1, 2023-07-10, 
GOVX, phase1, 2023-07-10, 
IBRX, phase1, 2023-07-10, 
VRDN, phase1, 2023-07-10, 
SYBX, phase1, 2023-07-11, 
CGTX, phase1, 2023-07-11, 
PULM, phase1, 2023-07-11, 
CRBU, phase1, 2023-07-13, 
BPTH, phase1, 2023-07-17, 
PRTA, phase1, 2023-07-17, 
CORT, phase1, 2023-07-17, 
IMMX, phase1, 2023-07-17, 
APVO, phase1, 2023-07-18, 
LGND, phase1, 2023-07-18, 
ACIU, phase1, 2023-07-18, 
SNPX, phase1, 2023-07-19, 
NBTX, phase1, 2023-07-19, 
FIXX, phase1, 2023-07-21, 
LCTX, phase1, 2023-07-24, 
TNGX, phase1, 2023-07-24, 
MRSN, phase1, 2023-07-27, 
DTIL, phase1, 2023-07-27, 
IOBT, phase1, 2023-07-28, 
MRK, phase1, 2023-07-28, 
QLGN, phase1, 2023-08-01, 
ONCT, phase1, 2023-08-03, 
AFMD, phase1, 2023-08-03, 
RCUS, phase1, 2023-08-07, 
PRAX, phase1, 2023-08-07, 
PASG, phase1, 2023-08-07, 
DRUG, phase1, 2023-08-08, 
ATAI, phase1, 2023-08-08, 
BMY, phase1, 2023-08-08, 
AZN, phase1, 2023-08-08, 
ALXO, phase1, 2023-08-10, 
DSGN, phase1, 2023-08-14, 
TCRT, phase1, 2023-08-14, 
QSAM, phase1, 2023-08-16, 
GILD, phase1, 2023-08-21, 
BFRI, phase1, 2023-08-28, 
RGNX, phase1, 2023-08-30, 
RGNX, phase1, 2023-08-30, 
IGMS, phase1, 2023-09-05, 
KRYS, phase1, 2023-09-05, 
PFE, phase1, 2023-09-05, 
BHVN, phase1, 2023-09-05, 
AUTL, phase1, 2023-09-05, 
RXRX, phase1, 2023-09-05, 
TNGX, phase1, 2023-09-06, 
TRVN, phase1, 2023-09-06, 
HOTH, phase1, 2023-09-06, 
RNA, phase1, 2023-09-09, 
BMY, phase1, 2023-09-10, 
AZN, phase1, 2023-09-11, 
IDYA, phase1, 2023-09-11, 
ARWR, phase1, 2023-09-11, 
AIM, phase1, 2023-09-11, 
ABUS, phase1, 2023-09-11, 
ABUS, phase1, 2023-09-11, 
ABUS, phase1, 2023-09-11, 
ARWR, phase1, 2023-09-11, 
NVCT, phase1, 2023-09-12, 
HOTH, phase1, 2023-09-13, 
OCGN, phase1, 2023-09-13, 
ACRS, phase1, 2023-09-18, 
KYMR, phase1, 2023-09-18, 
KNTE, phase1, 2023-09-18, 
SXTP, phase1, 2023-09-18, 
RVMD, phase1, 2023-09-19, 
VIR, phase1, 2023-09-20, 
JSPR, phase1, 2023-09-21, 
ELTX, phase1, 2023-09-27, 
CYBN, phase1, 2023-09-27, 
VBIV, phase1, 2023-09-27, 
GRCL, phase1, 2023-09-27, 
AZN, phase1, 2023-09-27, 
BXRXQ, phase1, 2023-09-28, 
IMNN, phase1, 2023-09-28, 
VSTM, phase1, 2023-09-28, 
NBTX, phase1, 2023-09-28, 
